id,totalBadgesInCommunityCount,account,badges,balance,address
0x336f3ca6cad963a70b8b64fade48c39a8de03b44,5,"{'address': '0x336f3ca6cad963a70b8b64fade48c39a8de03b44', 'names': {'ens': 'philipundio.eth'}}","[{'id': 'badges:105089085548591146879630042508273745768160107716581595466132765136616219135765', 'address': '0x336f3ca6cad963a70b8b64fade48c39a8de03b44', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:18774108771121969080602654919945663702581966431308073870277285769035870032364', 'address': '0x336f3ca6cad963a70b8b64fade48c39a8de03b44', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:60082008452115362046449221626157188387926173412220541146815866438939456915683', 'address': '0x336f3ca6cad963a70b8b64fade48c39a8de03b44', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]",5,0x336f3ca6cad963a70b8b64fade48c39a8de03b44
0x33878e070db7f70d2953fe0278cd32adf8104572,5,"{'address': '0x33878e070db7f70d2953fe0278cd32adf8104572', 'names': {'ens': 'aabugosh.eth'}}","[{'id': 'badges:16280449673560669988358091570593072905386558663095190440886457328559863297607', 'address': '0x33878e070db7f70d2953fe0278cd32adf8104572', 'specUrn': 'ipfs://bafyreigk4tprcxlma64rbhw4ohcxqqpjcqsa5ab2lt4jrvyxsld7paddwu/metadata.json', 'image': 'ipfs://bafybeiaql3qjx6d4gcpm4xwbmk2ytf6lcexhg22yugneyc5twvhmn2wd5u/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 2 – 2023'}, {'id': 'badges:43093841351293413535916203352388775946841949354215222919453370081491155791370', 'address': '0x33878e070db7f70d2953fe0278cd32adf8104572', 'specUrn': 'ipfs://bafyreidzxtxvjtnzhljczhzxsoyznksdzgrrf3h6giiuc47ywn4kxpdfja/metadata.json', 'image': 'ipfs://bafybeid2menkdy6lom6losdt7s3u2t3snjikcd63rfcfze4kywhertumwi/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 2 – 2023'}, {'id': 'badges:55118614197786765416449557604621570086386992662952083858412673690753502653701', 'address': '0x33878e070db7f70d2953fe0278cd32adf8104572', 'specUrn': 'ipfs://bafyreidewwaxhv4pcbyezlfuevluyjkky5xlqmxho77ibn4vzs5pxzmv5i/metadata.json', 'image': 'ipfs://bafybeib4ytnweuw5tepqtps7t5njpryod3lwdqgifqdcxb5bdgm7nkbuaq/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 2 – 2023'}]",5,0x33878e070db7f70d2953fe0278cd32adf8104572
0x358d930d71fa424ba4fee2a48a2e87fda55993e1,6,"{'address': '0x358d930d71fa424ba4fee2a48a2e87fda55993e1', 'names': {'ens': '0xdefin00b.eth'}}","[{'id': 'badges:39627752805439215311745649997464926186530465698795593471963332955625342751333', 'address': '0x358d930d71fa424ba4fee2a48a2e87fda55993e1', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:39888697578431088077482382497489541558458613615070894363492139911415929033789', 'address': '0x358d930d71fa424ba4fee2a48a2e87fda55993e1', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:50683736095685689859420955060502826411149230351853453519194060500387120786183', 'address': '0x358d930d71fa424ba4fee2a48a2e87fda55993e1', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",6,0x358d930d71fa424ba4fee2a48a2e87fda55993e1
0x35b2a533f02234342d9352fb9fbc1ee0c1703198,5,"{'address': '0x35b2a533f02234342d9352fb9fbc1ee0c1703198', 'names': {'ens': 'talktochuck.eth'}}","[{'id': 'badges:112231180587103382525599207780487508606115775665700137392235695170419092688147', 'address': '0x35b2a533f02234342d9352fb9fbc1ee0c1703198', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:61629582902871804978402890287607511449831345636183361551457740420834904614328', 'address': '0x35b2a533f02234342d9352fb9fbc1ee0c1703198', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}, {'id': 'badges:63998159834302259459894862376945074902157657570885114912171751214552511869829', 'address': '0x35b2a533f02234342d9352fb9fbc1ee0c1703198', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]",5,0x35b2a533f02234342d9352fb9fbc1ee0c1703198
0x36c59fd7b96e19d159b372be897a9951f8e24d6c,1,"{'address': '0x36c59fd7b96e19d159b372be897a9951f8e24d6c', 'names': {'ens': 'upperm.eth'}}","[{'id': 'badges:94160510032686568561526974932740490258217283343614081247454289643637889635520', 'address': '0x36c59fd7b96e19d159b372be897a9951f8e24d6c', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",1,0x36c59fd7b96e19d159b372be897a9951f8e24d6c
0x3b067af83f540cb827825a6ee5480441a4237e77,8,"{'address': '0x3b067af83f540cb827825a6ee5480441a4237e77', 'names': {'ens': 'conectopia.eth'}}","[{'id': 'badges:103033951627939451628223893281439625970194508911025993276374766594208687910827', 'address': '0x3b067af83f540cb827825a6ee5480441a4237e77', 'specUrn': 'ipfs://bafyreidzxtxvjtnzhljczhzxsoyznksdzgrrf3h6giiuc47ywn4kxpdfja/metadata.json', 'image': 'ipfs://bafybeid2menkdy6lom6losdt7s3u2t3snjikcd63rfcfze4kywhertumwi/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 2 – 2023'}, {'id': 'badges:108358839644301897695216654879849842962139425386590305954192861761206844292863', 'address': '0x3b067af83f540cb827825a6ee5480441a4237e77', 'specUrn': 'ipfs://bafyreic7vcyv73b4rdbiuzdh3msgizfl3svnnbsch2h6xhhxasewffkn2a/metadata.json', 'image': 'ipfs://bafybeihb7rhaqbkl4accy54jedgavrpnxnolelac62atpum6knwtpkmn6e/image', 'name': 'NFT-based Reputation in Web3 – V1 – 2023'}, {'id': 'badges:114328038129270276521083639825416336743931159190033877838219842236913777104861', 'address': '0x3b067af83f540cb827825a6ee5480441a4237e77', 'specUrn': 'ipfs://bafyreic2uvamuqqumtftooxgjvid2kftokekibrurnr24xhkdffgjrwfpu/metadata.json', 'image': 'ipfs://bafybeicdps3hncqda3tfp3r6angbg7vs5dkpr24bs3gxexyctmifkkxe2m/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 2 – 2023'}]",8,0x3b067af83f540cb827825a6ee5480441a4237e77
0x3d6ced303f03c0f5f30164bc4969914a0232a665,1,"{'address': '0x3d6ced303f03c0f5f30164bc4969914a0232a665', 'names': {'ens': ''}}","[{'id': 'badges:98487366357748406290612456394034235392397687720589854546288393311166687603674', 'address': '0x3d6ced303f03c0f5f30164bc4969914a0232a665', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]",1,0x3d6ced303f03c0f5f30164bc4969914a0232a665
0x3e0cf03f718520f30300266dcf4db50ba12d3331,5,"{'address': '0x3e0cf03f718520f30300266dcf4db50ba12d3331', 'names': {'ens': ''}}","[{'id': 'badges:20409502345981431434159631671836665276002319910224051861614934303815540641150', 'address': '0x3e0cf03f718520f30300266dcf4db50ba12d3331', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:22366769194255744449819974276617842175711424535339250433455669631102603184224', 'address': '0x3e0cf03f718520f30300266dcf4db50ba12d3331', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:25704968084866253558685092926024173369140466890364773203841264218229112252241', 'address': '0x3e0cf03f718520f30300266dcf4db50ba12d3331', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]",5,0x3e0cf03f718520f30300266dcf4db50ba12d3331
0x3e13da66f07b4b51f6496d4c6a7eeda50416692a,5,"{'address': '0x3e13da66f07b4b51f6496d4c6a7eeda50416692a', 'names': {'ens': 'mrboredape.eth'}}","[{'id': 'badges:110027276737064706312193256070889035641235565236636543527057519356915381900249', 'address': '0x3e13da66f07b4b51f6496d4c6a7eeda50416692a', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:62509178981192941449511609393650990986869169152460085390116137742220835629931', 'address': '0x3e13da66f07b4b51f6496d4c6a7eeda50416692a', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:81627586791499021357577640241266256912803391433560813615169085865454976334746', 'address': '0x3e13da66f07b4b51f6496d4c6a7eeda50416692a', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}]",5,0x3e13da66f07b4b51f6496d4c6a7eeda50416692a
0x3e31155a1c17c9f85e74828447aec412090a4622,5,"{'address': '0x3e31155a1c17c9f85e74828447aec412090a4622', 'names': {'ens': 'lee0007.eth'}}","[{'id': 'badges:1819184785356984151466481283585101088814478323345817722387183365891297667472', 'address': '0x3e31155a1c17c9f85e74828447aec412090a4622', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:43779990316696374791688476112023732955163918055949269393358196322028444516662', 'address': '0x3e31155a1c17c9f85e74828447aec412090a4622', 'specUrn': 'ipfs://bafyreifdy5xhctluuqkaucb4n223wxa2e7z2gyt642l2ndkjyxdyauebpq/metadata.json', 'image': 'ipfs://bafybeig4ln4ddlk6d4tgn6k734nhmnwc3zxsb37bfejd27m4bp3o4ytmgi/image', 'name': 'TE FUNDAMENTALS – MODULE 4 of 5 – VERSION 1 – 2022 '}, {'id': 'badges:47661074452536584457164835723236720523048399282659844131471264782670961872491', 'address': '0x3e31155a1c17c9f85e74828447aec412090a4622', 'specUrn': 'ipfs://bafyreiarf2pfqwfbb6gjimlbzd5loxvdygjai5hs3e3hi2aqrd5kiiu3ja/metadata.json', 'image': 'ipfs://bafybeiarvbvjnwfl4vhbx27wq5muk6w5fagdfodtcryumyxqbj6xuxyh5e/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 1 – 2022'}]",5,0x3e31155a1c17c9f85e74828447aec412090a4622
0x3ebf3662d02872f24c3a96fc667666229a20a343,1,"{'address': '0x3ebf3662d02872f24c3a96fc667666229a20a343', 'names': {'ens': ''}}","[{'id': 'badges:20193514957630316839845439356206755340113807943564285395196055080208760403799', 'address': '0x3ebf3662d02872f24c3a96fc667666229a20a343', 'specUrn': 'ipfs://bafyreigk4tprcxlma64rbhw4ohcxqqpjcqsa5ab2lt4jrvyxsld7paddwu/metadata.json', 'image': 'ipfs://bafybeiaql3qjx6d4gcpm4xwbmk2ytf6lcexhg22yugneyc5twvhmn2wd5u/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 2 – 2023'}]",1,0x3ebf3662d02872f24c3a96fc667666229a20a343
0x3fa226fd1a10bc11d51ccf93d79638ca28e67470,3,"{'address': '0x3fa226fd1a10bc11d51ccf93d79638ca28e67470', 'names': {'ens': ''}}","[{'id': 'badges:1017474386955600241764768421670784775919097615630409507614601517905026024222', 'address': '0x3fa226fd1a10bc11d51ccf93d79638ca28e67470', 'specUrn': 'ipfs://bafyreic2uvamuqqumtftooxgjvid2kftokekibrurnr24xhkdffgjrwfpu/metadata.json', 'image': 'ipfs://bafybeicdps3hncqda3tfp3r6angbg7vs5dkpr24bs3gxexyctmifkkxe2m/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 2 – 2023'}, {'id': 'badges:17658925901697226382828071520204383020466182907384783859306201152231128649370', 'address': '0x3fa226fd1a10bc11d51ccf93d79638ca28e67470', 'specUrn': 'ipfs://bafyreigk4tprcxlma64rbhw4ohcxqqpjcqsa5ab2lt4jrvyxsld7paddwu/metadata.json', 'image': 'ipfs://bafybeiaql3qjx6d4gcpm4xwbmk2ytf6lcexhg22yugneyc5twvhmn2wd5u/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 2 – 2023'}, {'id': 'badges:1952807641918728801133539920065361785107848521963511087883025762620890530135', 'address': '0x3fa226fd1a10bc11d51ccf93d79638ca28e67470', 'specUrn': 'ipfs://bafyreidzxtxvjtnzhljczhzxsoyznksdzgrrf3h6giiuc47ywn4kxpdfja/metadata.json', 'image': 'ipfs://bafybeid2menkdy6lom6losdt7s3u2t3snjikcd63rfcfze4kywhertumwi/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 2 – 2023'}]",3,0x3fa226fd1a10bc11d51ccf93d79638ca28e67470
0x42f09c7615cff2ef232219fe968b30a446e2ee27,1,"{'address': '0x42f09c7615cff2ef232219fe968b30a446e2ee27', 'names': {'ens': ''}}","[{'id': 'badges:35173584647496766592098323981860381567440406496426624185267879800850710476087', 'address': '0x42f09c7615cff2ef232219fe968b30a446e2ee27', 'specUrn': 'ipfs://bafyreic7vcyv73b4rdbiuzdh3msgizfl3svnnbsch2h6xhhxasewffkn2a/metadata.json', 'image': 'ipfs://bafybeihb7rhaqbkl4accy54jedgavrpnxnolelac62atpum6knwtpkmn6e/image', 'name': 'NFT-based Reputation in Web3 – V1 – 2023'}]",1,0x42f09c7615cff2ef232219fe968b30a446e2ee27
0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,3,"{'address': '0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b', 'names': {'ens': 'r33pich33p.eth'}}","[{'id': 'badges:109852193103182943963062260222017826334988019124695413322251185292083625518185', 'address': '0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:113764560661205777909398210569245291297128575019699190606222016392606427969800', 'address': '0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:74521483005945923846533149676623731657164267309520371820185003896160809814136', 'address': '0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b', 'specUrn': 'ipfs://bafyreic7vcyv73b4rdbiuzdh3msgizfl3svnnbsch2h6xhhxasewffkn2a/metadata.json', 'image': 'ipfs://bafybeihb7rhaqbkl4accy54jedgavrpnxnolelac62atpum6knwtpkmn6e/image', 'name': 'NFT-based Reputation in Web3 – V1 – 2023'}]",3,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b
0x434f5325ddcdbbfcce64be2617c72c4aa33ec3e7,2,"{'address': '0x434f5325ddcdbbfcce64be2617c72c4aa33ec3e7', 'names': {'ens': 'summerte.eth'}}","[{'id': 'badges:35537960616846574767708768116026684199526355962447495351519082539636767094144', 'address': '0x434f5325ddcdbbfcce64be2617c72c4aa33ec3e7', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:84868504940854947295351102425751741599915567609570875758081411609276756435552', 'address': '0x434f5325ddcdbbfcce64be2617c72c4aa33ec3e7', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",2,0x434f5325ddcdbbfcce64be2617c72c4aa33ec3e7
0x44a60575bafadbf1471d628e7a8bdad64e2e7d5f,4,"{'address': '0x44a60575bafadbf1471d628e7a8bdad64e2e7d5f', 'names': {'ens': 'rororowyourboat.eth'}}","[{'id': 'badges:53921711670690799363901984509543939140476720742370518031416640105707660172372', 'address': '0x44a60575bafadbf1471d628e7a8bdad64e2e7d5f', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:73856718047492103899081988808011928472162593934011509810100021368665068128885', 'address': '0x44a60575bafadbf1471d628e7a8bdad64e2e7d5f', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:9741306260182756872597003922993541920674311228838286868572969933590068492311', 'address': '0x44a60575bafadbf1471d628e7a8bdad64e2e7d5f', 'specUrn': 'ipfs://bafyreidzxtxvjtnzhljczhzxsoyznksdzgrrf3h6giiuc47ywn4kxpdfja/metadata.json', 'image': 'ipfs://bafybeid2menkdy6lom6losdt7s3u2t3snjikcd63rfcfze4kywhertumwi/image', 'name': 'TE FUNDAMENTALS – MODULE 5 of 5 – VERSION 2 – 2023'}]",4,0x44a60575bafadbf1471d628e7a8bdad64e2e7d5f
0x4536bbf27aee5915821d790d72a96bf2cd58aaca,2,"{'address': '0x4536bbf27aee5915821d790d72a96bf2cd58aaca', 'names': {'ens': 'hangout2698.eth'}}","[{'id': 'badges:27328497385554004675082303551446358488297083966324989017541675453890717696841', 'address': '0x4536bbf27aee5915821d790d72a96bf2cd58aaca', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:83279678224895468086018761105358936671490271141125398293139235104726132573322', 'address': '0x4536bbf27aee5915821d790d72a96bf2cd58aaca', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}]",2,0x4536bbf27aee5915821d790d72a96bf2cd58aaca
0x456348964c2db1edd67450b920c7e7ab01425c5f,3,"{'address': '0x456348964c2db1edd67450b920c7e7ab01425c5f', 'names': {'ens': 'ggg66.eth'}}","[{'id': 'badges:34522457676560927259235854492408039079381754700553349592438205151670707619583', 'address': '0x456348964c2db1edd67450b920c7e7ab01425c5f', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}, {'id': 'badges:46519239618558519354962101452237248943695425017067004562059734552153520599419', 'address': '0x456348964c2db1edd67450b920c7e7ab01425c5f', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:88835549812044319947902225862515718435210114621766936599265990863609535656631', 'address': '0x456348964c2db1edd67450b920c7e7ab01425c5f', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}]",3,0x456348964c2db1edd67450b920c7e7ab01425c5f
0x45a337477fe38793d90db641eecf8c5c624f062a,3,"{'address': '0x45a337477fe38793d90db641eecf8c5c624f062a', 'names': {'ens': ''}}","[{'id': 'badges:100258144573249999787822689947637863967031211234309682365975425407250845341547', 'address': '0x45a337477fe38793d90db641eecf8c5c624f062a', 'specUrn': 'ipfs://bafyreibypfci2nkeiodzi3q7znd4p3ola6qn5qkibsykeyvc523kliogki/metadata.json', 'image': 'ipfs://bafybeibuxta425io3bo66yeljqk4r2ueoh7uj7lqf35dgn5pplkwifbbci/image', 'name': 'TE FUNDAMENTALS – MODULE 3 of 5 – VERSION 1 – 2022'}, {'id': 'badges:1939730207030372172515782000075621802283464443129975484809615709745301520567', 'address': '0x45a337477fe38793d90db641eecf8c5c624f062a', 'specUrn': 'ipfs://bafyreih6m5sat35yoq3ezk6pppxhpdkm3dafk7dr4nmzptnxoaz4tqkcnu/metadata.json', 'image': 'ipfs://bafybeieiee22ja7zmof7gcfwg3i7dywfkist37bpkpka4ysrzgamhzqmba/image', 'name': 'TE FUNDAMENTALS – MODULE 1 of 5 – VERSION 1 – 2022'}, {'id': 'badges:19475903261860744006897000143842500434888485157926307126637088030091647259446', 'address': '0x45a337477fe38793d90db641eecf8c5c624f062a', 'specUrn': 'ipfs://bafyreieayklfii7mei3hj5hf5qcwo7cwhcwx23lkfylnqt4ec5eweban7e/metadata.json', 'image': 'ipfs://bafybeiflhcosze4yg4i6rqiocf3t3z2wniblixiorqhou4x5g5rhy2pjuu/image', 'name': 'TE FUNDAMENTALS – MODULE 2 of 5 – VERSION 1 – 2022'}]",3,0x45a337477fe38793d90db641eecf8c5c624f062a
